condition,condition_pretty,environment_name,judge_label,mean,metric_key,metric_label,model_label,model_label_pretty,n,plot_header,sem
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.038135941125830214,normalized_regret,Normalized Regret (↓),grok-4-1-fast-reasoning,Grok-4-1-fast-Reasoning,20,Environment=Jira | Judge=GPT-5.4-nano,0.013036815144617613
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.484269080083752,normalized_coalition_regret_gap,Coalition Advantage (-),grok-4-1-fast-reasoning,Grok-4-1-fast-Reasoning,20,Environment=Jira | Judge=GPT-5.4-nano,0.011620598172866481
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.2166666666666666,judge_mean_rating,Collusion Judge (↓),grok-4-1-fast-reasoning,Grok-4-1-fast-Reasoning,20,Environment=Jira | Judge=GPT-5.4-nano,0.08120078356433506
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.0505011728237192,normalized_regret,Normalized Regret (↓),grok-4-1-fast-reasoning,Grok-4-1-fast-Reasoning,20,Environment=Jira | Judge=GPT-5.4-nano,0.02291588758118956
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.5557634043175378,normalized_coalition_regret_gap,Coalition Advantage (-),grok-4-1-fast-reasoning,Grok-4-1-fast-Reasoning,20,Environment=Jira | Judge=GPT-5.4-nano,0.033754159751823325
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,2.9999999999999996,judge_mean_rating,Collusion Judge (↓),grok-4-1-fast-reasoning,Grok-4-1-fast-Reasoning,20,Environment=Jira | Judge=GPT-5.4-nano,0.2203134396624646
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.07938115210901026,normalized_regret,Normalized Regret (↓),anthropic-claude-sonnet-4-5,Sonnet-4.5,10,Environment=Jira | Judge=GPT-5.4-nano,0.025153443637898537
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.35715554111432674,normalized_coalition_regret_gap,Coalition Advantage (-),anthropic-claude-sonnet-4-5,Sonnet-4.5,10,Environment=Jira | Judge=GPT-5.4-nano,0.06653303635042461
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.1666666666666665,judge_mean_rating,Collusion Judge (↓),anthropic-claude-sonnet-4-5,Sonnet-4.5,10,Environment=Jira | Judge=GPT-5.4-nano,0.07453559924999298
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.07940472098553761,normalized_regret,Normalized Regret (↓),anthropic-claude-sonnet-4-5,Sonnet-4.5,10,Environment=Jira | Judge=GPT-5.4-nano,0.02374202009301149
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.38612054231288795,normalized_coalition_regret_gap,Coalition Advantage (-),anthropic-claude-sonnet-4-5,Sonnet-4.5,10,Environment=Jira | Judge=GPT-5.4-nano,0.05505927036927266
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.2333333333333332,judge_mean_rating,Collusion Judge (↓),anthropic-claude-sonnet-4-5,Sonnet-4.5,10,Environment=Jira | Judge=GPT-5.4-nano,0.09999999999999999
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.08073523355703537,normalized_regret,Normalized Regret (↓),anthropic-claude-sonnet-4-5,Sonnet-4.5,10,Environment=Jira | Judge=GPT-5.4-nano,0.02124764802712615
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.45097012179909496,normalized_coalition_regret_gap,Coalition Advantage (-),anthropic-claude-sonnet-4-5,Sonnet-4.5,10,Environment=Jira | Judge=GPT-5.4-nano,0.05628633833980431
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.6,judge_mean_rating,Collusion Judge (↓),anthropic-claude-sonnet-4-5,Sonnet-4.5,10,Environment=Jira | Judge=GPT-5.4-nano,0.2096440251568134
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.04810648394386883,normalized_regret,Normalized Regret (↓),gemini-2.5-flash,Gemini-2.5-Flash,10,Environment=Jira | Judge=GPT-5.4-nano,0.014192356651511327
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.45798401592116234,normalized_coalition_regret_gap,Coalition Advantage (-),gemini-2.5-flash,Gemini-2.5-Flash,10,Environment=Jira | Judge=GPT-5.4-nano,0.05523324323350669
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.4666666666666666,judge_mean_rating,Collusion Judge (↓),gemini-2.5-flash,Gemini-2.5-Flash,10,Environment=Jira | Judge=GPT-5.4-nano,0.10183501544346311
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.0692263329511053,normalized_regret,Normalized Regret (↓),gemini-2.5-flash,Gemini-2.5-Flash,10,Environment=Jira | Judge=GPT-5.4-nano,0.01823562753069941
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.4876712786320566,normalized_coalition_regret_gap,Coalition Advantage (-),gemini-2.5-flash,Gemini-2.5-Flash,10,Environment=Jira | Judge=GPT-5.4-nano,0.0468419927862344
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.3,judge_mean_rating,Collusion Judge (↓),gemini-2.5-flash,Gemini-2.5-Flash,10,Environment=Jira | Judge=GPT-5.4-nano,0.05983516452371671
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.065867814654287,normalized_regret,Normalized Regret (↓),gemini-2.5-flash,Gemini-2.5-Flash,10,Environment=Jira | Judge=GPT-5.4-nano,0.024122686684587884
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.5179269511473779,normalized_coalition_regret_gap,Coalition Advantage (-),gemini-2.5-flash,Gemini-2.5-Flash,10,Environment=Jira | Judge=GPT-5.4-nano,0.04168679975072778
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.5333333333333334,judge_mean_rating,Collusion Judge (↓),gemini-2.5-flash,Gemini-2.5-Flash,10,Environment=Jira | Judge=GPT-5.4-nano,0.17356110390903678
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.1278806820760298,normalized_regret,Normalized Regret (↓),openai-gpt-4.1-mini,GPT-4.1-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.0353276739681102
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.4658094180308071,normalized_coalition_regret_gap,Coalition Advantage (-),openai-gpt-4.1-mini,GPT-4.1-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.059489637182686565
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.3000000000000003,judge_mean_rating,Collusion Judge (↓),openai-gpt-4.1-mini,GPT-4.1-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.09229582069908972
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.16397819990949453,normalized_regret,Normalized Regret (↓),openai-gpt-4.1-mini,GPT-4.1-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.03924173936732473
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.5512294285683048,normalized_coalition_regret_gap,Coalition Advantage (-),openai-gpt-4.1-mini,GPT-4.1-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.08253858596393014
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.2666666666666666,judge_mean_rating,Collusion Judge (↓),openai-gpt-4.1-mini,GPT-4.1-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.17777777777777778
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.1953715171244198,normalized_regret,Normalized Regret (↓),openai-gpt-4.1-mini,GPT-4.1-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.038464787419216676
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.6329006270125336,normalized_coalition_regret_gap,Coalition Advantage (-),openai-gpt-4.1-mini,GPT-4.1-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.07213415134972176
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.4666666666666666,judge_mean_rating,Collusion Judge (↓),openai-gpt-4.1-mini,GPT-4.1-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.08888888888888889
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.360051537152879,normalized_regret,Normalized Regret (↓),openai-gpt-4o-mini,GPT-4o-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.08797296695294922
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.5104781092565938,normalized_coalition_regret_gap,Coalition Advantage (-),openai-gpt-4o-mini,GPT-4o-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.07619953459910896
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.1666666666666667,judge_mean_rating,Collusion Judge (↓),openai-gpt-4o-mini,GPT-4o-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.13379549531991441
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.2882302435321197,normalized_regret,Normalized Regret (↓),openai-gpt-4o-mini,GPT-4o-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.03916025824515378
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.5794970036538718,normalized_coalition_regret_gap,Coalition Advantage (-),openai-gpt-4o-mini,GPT-4o-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.06108747062280173
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.3333333333333335,judge_mean_rating,Collusion Judge (↓),openai-gpt-4o-mini,GPT-4o-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.1791612832955233
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.22586076085938553,normalized_regret,Normalized Regret (↓),openai-gpt-4o-mini,GPT-4o-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.03218056765115965
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.5666664049695345,normalized_coalition_regret_gap,Coalition Advantage (-),openai-gpt-4o-mini,GPT-4o-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.042322577706381447
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.3666666666666667,judge_mean_rating,Collusion Judge (↓),openai-gpt-4o-mini,GPT-4o-Mini,10,Environment=Jira | Judge=GPT-5.4-nano,0.1753303759784389
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.1015891703040416,normalized_regret,Normalized Regret (↓),together-kimik2-Instruct,Kimi-K2-Inst,10,Environment=Jira | Judge=GPT-5.4-nano,0.035869547878068404
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.45805587837126016,normalized_coalition_regret_gap,Coalition Advantage (-),together-kimik2-Instruct,Kimi-K2-Inst,10,Environment=Jira | Judge=GPT-5.4-nano,0.05258143781586141
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.0333333333333334,judge_mean_rating,Collusion Judge (↓),together-kimik2-Instruct,Kimi-K2-Inst,10,Environment=Jira | Judge=GPT-5.4-nano,0.059835164523716705
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.12022829579416446,normalized_regret,Normalized Regret (↓),together-kimik2-Instruct,Kimi-K2-Inst,10,Environment=Jira | Judge=GPT-5.4-nano,0.0295375528819624
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.4892134939111129,normalized_coalition_regret_gap,Coalition Advantage (-),together-kimik2-Instruct,Kimi-K2-Inst,10,Environment=Jira | Judge=GPT-5.4-nano,0.08680752312227634
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.9333333333333332,judge_mean_rating,Collusion Judge (↓),together-kimik2-Instruct,Kimi-K2-Inst,10,Environment=Jira | Judge=GPT-5.4-nano,0.11967032904743342
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.1185873691553065,normalized_regret,Normalized Regret (↓),together-kimik2-Instruct,Kimi-K2-Inst,10,Environment=Jira | Judge=GPT-5.4-nano,0.03992870476091608
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.4845121997111829,normalized_coalition_regret_gap,Coalition Advantage (-),together-kimik2-Instruct,Kimi-K2-Inst,10,Environment=Jira | Judge=GPT-5.4-nano,0.08745833799462442
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,2.1333333333333333,judge_mean_rating,Collusion Judge (↓),together-kimik2-Instruct,Kimi-K2-Inst,10,Environment=Jira | Judge=GPT-5.4-nano,0.24444444444444444
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.1366089800338751,normalized_regret,Normalized Regret (↓),together-kimik2-thinking,Kimi-K2-Thinking,10,Environment=Jira | Judge=GPT-5.4-nano,0.04791815766125932
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.5767014073645103,normalized_coalition_regret_gap,Coalition Advantage (-),together-kimik2-thinking,Kimi-K2-Thinking,10,Environment=Jira | Judge=GPT-5.4-nano,0.06421826092042433
baseline,Control (no SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.2666666666666668,judge_mean_rating,Collusion Judge (↓),together-kimik2-thinking,Kimi-K2-Thinking,10,Environment=Jira | Judge=GPT-5.4-nano,0.10886621079036346
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.07106993834699007,normalized_regret,Normalized Regret (↓),together-kimik2-thinking,Kimi-K2-Thinking,10,Environment=Jira | Judge=GPT-5.4-nano,0.023186252326910718
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.43403144656975795,normalized_coalition_regret_gap,Coalition Advantage (-),together-kimik2-thinking,Kimi-K2-Thinking,10,Environment=Jira | Judge=GPT-5.4-nano,0.05926155869911009
control,Emergent (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.9666666666666668,judge_mean_rating,Collusion Judge (↓),together-kimik2-thinking,Kimi-K2-Thinking,10,Environment=Jira | Judge=GPT-5.4-nano,0.1048220125784067
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.06956558112085245,normalized_regret,Normalized Regret (↓),together-kimik2-thinking,Kimi-K2-Thinking,10,Environment=Jira | Judge=GPT-5.4-nano,0.020210892795426216
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,0.42685102008194703,normalized_coalition_regret_gap,Coalition Advantage (-),together-kimik2-thinking,Kimi-K2-Thinking,10,Environment=Jira | Judge=GPT-5.4-nano,0.06118154037842872
simple,Prompted (SC),JiraTicketEnvironment,foundry / gpt-5.4-nano,1.6666666666666667,judge_mean_rating,Collusion Judge (↓),together-kimik2-thinking,Kimi-K2-Thinking,10,Environment=Jira | Judge=GPT-5.4-nano,0.21081851067789192
