adversary_count,average_agent_reward,cn_edge_prob,cn_k,cn_m,cn_rewire_prob,joint_reward,joint_reward_ratio,model,model_label,num_agents,provider,run_dir,run_id,seed,status,sweep_name,topology,total_variables,variables_assigned
0,4.666666666666667,,,,,28.0,0.9333333333333333,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a0__seed6,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a0__seed6,6,complete,,complete,14,14
0,4.0,,,,,24.0,0.9230769230769231,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a0__seed7,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a0__seed7,7,complete,,complete,10,10
0,3.1666666666666665,,,,,19.0,0.9047619047619048,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a0__seed8,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a0__seed8,8,complete,,complete,10,10
0,4.333333333333333,,,,,26.0,1.0,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a0__seed9,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a0__seed9,9,complete,,complete,10,10
1,3.0,,,,,18.0,0.782608695652174,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed1,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed1,1,complete,,complete,12,12
1,3.1666666666666665,,,,,19.0,0.7307692307692307,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed10,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed10,10,complete,,complete,10,10
1,3.8333333333333335,,,,,23.0,0.9583333333333334,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed2,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed2,2,complete,,complete,13,13
1,4.166666666666667,,,,,25.0,0.9615384615384616,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed3,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed3,3,complete,,complete,10,10
1,2.6666666666666665,,,,,16.0,1.0,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed4,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed4,4,complete,,complete,8,8
1,4.333333333333333,,,,,26.0,0.9285714285714286,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed5,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed5,5,complete,,complete,12,12
1,3.3333333333333335,,,,,20.0,0.6666666666666666,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed6,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed6,6,complete,,complete,14,14
1,3.1666666666666665,,,,,19.0,0.7307692307692307,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed7,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed7,7,complete,,complete,10,10
1,3.1666666666666665,,,,,19.0,0.9047619047619048,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed8,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed8,8,complete,,complete,10,10
1,4.333333333333333,,,,,26.0,1.0,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed9,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a1__seed9,9,complete,,complete,10,10
2,2.6666666666666665,,,,,16.0,0.6956521739130435,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed1,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed1,1,complete,,complete,12,12
2,4.166666666666667,,,,,25.0,0.9615384615384616,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed10,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed10,10,complete,,complete,10,10
2,3.8333333333333335,,,,,23.0,0.9583333333333334,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed2,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed2,2,complete,,complete,13,13
2,4.0,,,,,24.0,0.9230769230769231,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed3,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed3,3,complete,,complete,10,10
2,2.6666666666666665,,,,,16.0,1.0,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed4,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed4,4,complete,,complete,8,8
2,3.5,,,,,21.0,0.75,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed5,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed5,5,complete,,complete,12,12
2,2.8333333333333335,,,,,17.0,0.5666666666666667,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed6,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed6,6,complete,,complete,14,14
2,3.1666666666666665,,,,,19.0,0.7307692307692307,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed7,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed7,7,complete,,complete,10,10
2,2.5,,,,,15.0,0.7142857142857143,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed8,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed8,8,complete,,complete,10,10
2,4.333333333333333,,,,,26.0,1.0,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed9,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a2__seed9,9,complete,,complete,10,10
3,3.3333333333333335,,,,,20.0,0.8695652173913043,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed1,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed1,1,complete,,complete,12,12
3,4.166666666666667,,,,,25.0,0.9615384615384616,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed10,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed10,10,complete,,complete,10,10
3,3.1666666666666665,,,,,19.0,0.7916666666666666,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed2,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed2,2,complete,,complete,13,13
3,3.1666666666666665,,,,,19.0,0.7307692307692307,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed3,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed3,3,complete,,complete,10,10
3,2.6666666666666665,,,,,16.0,1.0,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed4,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed4,4,complete,,complete,8,8
3,3.5,,,,,21.0,0.75,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed5,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed5,5,complete,,complete,12,12
3,4.5,,,,,27.0,0.9,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed6,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed6,6,complete,,complete,14,14
3,2.1666666666666665,,,,,13.0,0.5,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed7,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed7,7,complete,,complete,10,10
3,2.5,,,,,15.0,0.7142857142857143,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed8,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed8,8,complete,,complete,10,10
3,4.166666666666667,,,,,25.0,0.9615384615384616,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed9,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a3__seed9,9,complete,,complete,10,10
4,3.0,,,,,18.0,0.782608695652174,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed1,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed1,1,complete,,complete,12,12
4,2.3333333333333335,,,,,14.0,0.5384615384615384,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed10,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed10,10,complete,,complete,10,10
4,2.3333333333333335,,,,,14.0,0.5833333333333334,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed2,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed2,2,complete,,complete,13,13
4,2.0,,,,,12.0,0.46153846153846156,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed3,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed3,3,complete,,complete,10,10
4,2.6666666666666665,,,,,16.0,1.0,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed4,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed4,4,complete,,complete,8,8
4,4.5,,,,,27.0,0.9642857142857143,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed5,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed5,5,complete,,complete,12,12
4,2.8333333333333335,,,,,17.0,0.5666666666666667,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed6,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed6,6,complete,,complete,14,14
4,2.6666666666666665,,,,,16.0,0.6153846153846154,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed7,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed7,7,complete,,complete,10,10
4,1.6666666666666667,,,,,10.0,0.47619047619047616,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed8,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed8,8,complete,,complete,10,10
4,1.6666666666666667,,,,,10.0,0.38461538461538464,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed9,openai-gpt-4.1-mini__adv_count_sweep__complete__n6__a4__seed9,9,complete,,complete,10,10
0,3.5,,,,,21.0,0.9130434782608695,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed1,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed1,1,complete,,erdos_renyi,12,12
0,4.166666666666667,,,,,25.0,0.9615384615384616,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed10,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed10,10,complete,,erdos_renyi,10,10
0,3.8333333333333335,,,,,23.0,0.9583333333333334,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed2,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed2,2,complete,,erdos_renyi,13,13
0,4.0,,,,,24.0,0.9230769230769231,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed3,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed3,3,complete,,erdos_renyi,10,10
0,2.6666666666666665,,,,,16.0,1.0,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed4,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed4,4,complete,,erdos_renyi,8,8
0,4.333333333333333,,,,,26.0,0.9285714285714286,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed5,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed5,5,complete,,erdos_renyi,12,12
0,4.833333333333333,,,,,29.0,0.9666666666666667,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed6,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed6,6,complete,,erdos_renyi,14,14
0,4.0,,,,,24.0,0.9230769230769231,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed7,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed7,7,complete,,erdos_renyi,10,10
0,3.1666666666666665,,,,,19.0,0.9047619047619048,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed8,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed8,8,complete,,erdos_renyi,10,10
0,4.333333333333333,,,,,26.0,1.0,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed9,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a0__seed9,9,complete,,erdos_renyi,10,10
1,3.0,,,,,18.0,0.782608695652174,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a1__seed1,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a1__seed1,1,complete,,erdos_renyi,12,12
1,3.1666666666666665,,,,,19.0,0.7307692307692307,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a1__seed10,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a1__seed10,10,complete,,erdos_renyi,10,10
1,,,,,,,,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a1__seed2,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a1__seed2,2,incomplete,,erdos_renyi,13,12
1,3.1666666666666665,,,,,19.0,0.7307692307692307,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a1__seed3,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a1__seed3,3,complete,,erdos_renyi,10,10
1,2.6666666666666665,,,,,16.0,1.0,gpt-4.1-mini-2025-04-14,openai-gpt-4.1-mini,6,openai,/home/smahmud/Documents/Terrarium/experiments/network_influence/outputs/meeting_scheduling_network_influence_smoke/20251218-003335/runs/openai-gpt-4.1-mini/adv_count_sweep/openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a1__seed4,openai-gpt-4.1-mini__adv_count_sweep__erdos_renyi__n6__a1__seed4,4,complete,,erdos_renyi,8,8
